input/g20.rud	|V| = 800	|E| = 4672	Semi-Greedy-2 Cut Value = 314		Local Cut Value = 770	Local Search Iterations = 216	GRASP Iterations = 50	GRASP Cut Value = 819
input/g18.rud	|V| = 800	|E| = 4694	Semi-Greedy-2 Cut Value = 367		Local Cut Value = 830	Local Search Iterations = 220	GRASP Iterations = 50	GRASP Cut Value = 871
input/g21.rud	|V| = 800	|E| = 4667	Semi-Greedy-2 Cut Value = 322		Local Cut Value = 778	Local Search Iterations = 225	GRASP Iterations = 50	GRASP Cut Value = 819
input/g50.rud	|V| = 3000	|E| = 6000	Greedy-1 Cut Value = 5879		Local Cut Value = 5879	Local Search Iterations = 0
input/g14.rud	|V| = 800	|E| = 4694	Semi-Greedy-2 Cut Value = 2610		Local Cut Value = 2921	Local Search Iterations = 172	GRASP Iterations = 50	GRASP Cut Value = 2942
input/g48.rud	|V| = 3000	|E| = 6000	Greedy-1 Cut Value = 5999		Local Cut Value = 5999	Local Search Iterations = 0
input/g17.rud	|V| = 800	|E| = 4667	Semi-Greedy-2 Cut Value = 2597		Local Cut Value = 2903	Local Search Iterations = 176	GRASP Iterations = 50	GRASP Cut Value = 2931
input/g12.rud	|V| = 800	|E| = 1600	Semi-Greedy-1 Cut Value = 433		Local Cut Value = 452	Local Search Iterations = 10	GRASP Iterations = 50	GRASP Cut Value = 490
input/g49.rud	|V| = 3000	|E| = 6000	Greedy-1 Cut Value = 5999		Local Cut Value = 5999	Local Search Iterations = 0
input/g13.rud	|V| = 800	|E| = 1600	Semi-Greedy-1 Cut Value = 455		Local Cut Value = 475	Local Search Iterations = 10	GRASP Iterations = 50	GRASP Cut Value = 496
input/g15.rud	|V| = 800	|E| = 4661	Semi-Greedy-2 Cut Value = 2596		Local Cut Value = 2903	Local Search Iterations = 175	GRASP Iterations = 50	GRASP Cut Value = 2930
input/g17.rud	|V| = 800	|E| = 4667	Semi-Greedy-1 Cut Value = 2917		Local Cut Value = 2949	Local Search Iterations = 26	GRASP Iterations = 50	GRASP Cut Value = 2972
input/g16.rud	|V| = 800	|E| = 4672	Semi-Greedy-2 Cut Value = 2600		Local Cut Value = 2910	Local Search Iterations = 175	GRASP Iterations = 50	GRASP Cut Value = 2931
input/g16.rud	|V| = 800	|E| = 4672	Semi-Greedy-1 Cut Value = 2921		Local Cut Value = 2953	Local Search Iterations = 25	GRASP Iterations = 50	GRASP Cut Value = 2968
input/g11.rud	|V| = 800	|E| = 1600	Semi-Greedy-1 Cut Value = 443		Local Cut Value = 462	Local Search Iterations = 10	GRASP Iterations = 50	GRASP Cut Value = 488
input/g18.rud	|V| = 800	|E| = 4694	Semi-Greedy-1 Cut Value = 823		Local Cut Value = 877	Local Search Iterations = 37	GRASP Iterations = 50	GRASP Cut Value = 928
input/g53.rud	|V| = 1000	|E| = 5914	Randomized Cut Value = 2960		Local Cut Value = 3673	Local Search Iterations = 328
input/g52.rud	|V| = 1000	|E| = 5916	Randomized Cut Value = 2961		Local Cut Value = 3677	Local Search Iterations = 332
input/g15.rud	|V| = 800	|E| = 4661	Semi-Greedy-1 Cut Value = 2916		Local Cut Value = 2948	Local Search Iterations = 26	GRASP Iterations = 50	GRASP Cut Value = 2969
input/g54.rud	|V| = 1000	|E| = 5916	Randomized Cut Value = 2963		Local Cut Value = 3672	Local Search Iterations = 329
input/g21.rud	|V| = 800	|E| = 4667	Semi-Greedy-1 Cut Value = 755		Local Cut Value = 813	Local Search Iterations = 39	GRASP Iterations = 50	GRASP Cut Value = 850
input/g14.rud	|V| = 800	|E| = 4694	Semi-Greedy-1 Cut Value = 2939		Local Cut Value = 2969	Local Search Iterations = 24	GRASP Iterations = 50	GRASP Cut Value = 2995
input/g5.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 11254		Local Cut Value = 11412	Local Search Iterations = 78	GRASP Iterations = 50	GRASP Cut Value = 11482
input/g3.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 11241		Local Cut Value = 11395	Local Search Iterations = 80	GRASP Iterations = 50	GRASP Cut Value = 11493
input/g20.rud	|V| = 800	|E| = 4672	Semi-Greedy-1 Cut Value = 725		Local Cut Value = 801	Local Search Iterations = 49	GRASP Iterations = 50	GRASP Cut Value = 839
input/g19.rud	|V| = 800	|E| = 4661	Semi-Greedy-1 Cut Value = 688		Local Cut Value = 767	Local Search Iterations = 51	GRASP Iterations = 50	GRASP Cut Value = 816
input/g7.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 1579		Local Cut Value = 1763	Local Search Iterations = 90	GRASP Iterations = 50	GRASP Cut Value = 1864
input/g4.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 11249		Local Cut Value = 11414	Local Search Iterations = 86	GRASP Iterations = 50	GRASP Cut Value = 11473
input/g2.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 11228		Local Cut Value = 11395	Local Search Iterations = 85	GRASP Iterations = 50	GRASP Cut Value = 11495
input/g6.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 1742		Local Cut Value = 1932	Local Search Iterations = 94	GRASP Iterations = 50	GRASP Cut Value = 2005
input/g51.rud	|V| = 1000	|E| = 5909	Randomized Cut Value = 2946		Local Cut Value = 3671	Local Search Iterations = 335
input/g4.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 9600		Local Cut Value = 11388	Local Search Iterations = 625
input/g10.rud	|V| = 800	|E| = 19176	Randomized Cut Value = -70		Local Cut Value = 1751	Local Search Iterations = 624
input/g9.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 1583		Local Cut Value = 1806	Local Search Iterations = 109	GRASP Iterations = 50	GRASP Cut Value = 1875
input/g9.rud	|V| = 800	|E| = 19176	Randomized Cut Value = -24		Local Cut Value = 1802	Local Search Iterations = 625
input/g1.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 9569		Local Cut Value = 11372	Local Search Iterations = 629
input/g2.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 9600		Local Cut Value = 11366	Local Search Iterations = 605
input/g1.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 11205		Local Cut Value = 11387	Local Search Iterations = 94	GRASP Iterations = 50	GRASP Cut Value = 11449
input/g8.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 1524		Local Cut Value = 1768	Local Search Iterations = 119	GRASP Iterations = 50	GRASP Cut Value = 1859
input/g3.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 9578		Local Cut Value = 11369	Local Search Iterations = 626
input/g10.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 1575		Local Cut Value = 1761	Local Search Iterations = 91	GRASP Iterations = 50	GRASP Cut Value = 1829
input/g5.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 9582		Local Cut Value = 11381	Local Search Iterations = 626
input/g8.rud	|V| = 800	|E| = 19176	Randomized Cut Value = -84		Local Cut Value = 1756	Local Search Iterations = 628
input/g6.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 84		Local Cut Value = 1906	Local Search Iterations = 632
input/g7.rud	|V| = 800	|E| = 19176	Randomized Cut Value = -90		Local Cut Value = 1762	Local Search Iterations = 632
input/g45.rud	|V| = 1000	|E| = 9990	Randomized Cut Value = 4995		Local Cut Value = 6395	Local Search Iterations = 557
