input/g49.rud	|V| = 3000	|E| = 6000	Greedy-1 Cut Value = 5999		Local Cut Value = 5999	Local Search Iterations = 0
input/g25.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 10955		Local Cut Value = 12839	Local Search Iterations = 818
input/g23.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 10887		Local Cut Value = 12779	Local Search Iterations = 801
input/g22.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 10921		Local Cut Value = 12865	Local Search Iterations = 844
input/g30.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 956		Local Cut Value = 2905	Local Search Iterations = 828
input/g27.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 931		Local Cut Value = 2877	Local Search Iterations = 842
input/g13.rud	|V| = 800	|E| = 1600	Semi-Greedy-1 Cut Value = 420		Local Cut Value = 455	Local Search Iterations = 17	GRASP Iterations = 60	GRASP Cut Value = 480
input/g29.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 830		Local Cut Value = 2874	Local Search Iterations = 889
input/g28.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 795		Local Cut Value = 2769	Local Search Iterations = 849
input/g12.rud	|V| = 800	|E| = 1600	Semi-Greedy-1 Cut Value = 431		Local Cut Value = 450	Local Search Iterations = 10	GRASP Iterations = 60	GRASP Cut Value = 470
input/g31.rud	|V| = 2000	|E| = 19990	Greedy-2 Cut Value = 807		Local Cut Value = 2755	Local Search Iterations = 878
input/g19.rud	|V| = 800	|E| = 4661	Semi-Greedy-1 Cut Value = 656		Local Cut Value = 761	Local Search Iterations = 64	GRASP Iterations = 60	GRASP Cut Value = 799
input/g16.rud	|V| = 800	|E| = 4672	Semi-Greedy-1 Cut Value = 2914		Local Cut Value = 2950	Local Search Iterations = 28	GRASP Iterations = 60	GRASP Cut Value = 2980
input/g17.rud	|V| = 800	|E| = 4667	Semi-Greedy-1 Cut Value = 2905		Local Cut Value = 2943	Local Search Iterations = 31	GRASP Iterations = 60	GRASP Cut Value = 2969
input/g11.rud	|V| = 800	|E| = 1600	Semi-Greedy-1 Cut Value = 419		Local Cut Value = 445	Local Search Iterations = 13	GRASP Iterations = 60	GRASP Cut Value = 472
input/g14.rud	|V| = 800	|E| = 4694	Semi-Greedy-1 Cut Value = 2925		Local Cut Value = 2962	Local Search Iterations = 28	GRASP Iterations = 60	GRASP Cut Value = 2988
input/g15.rud	|V| = 800	|E| = 4661	Semi-Greedy-1 Cut Value = 2876		Local Cut Value = 2929	Local Search Iterations = 40	GRASP Iterations = 60	GRASP Cut Value = 2960
input/g18.rud	|V| = 800	|E| = 4694	Semi-Greedy-1 Cut Value = 809		Local Cut Value = 868	Local Search Iterations = 39	GRASP Iterations = 60	GRASP Cut Value = 922
input/g21.rud	|V| = 800	|E| = 4667	Semi-Greedy-1 Cut Value = 675		Local Cut Value = 781	Local Search Iterations = 64	GRASP Iterations = 60	GRASP Cut Value = 826
input/g4.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 11038		Local Cut Value = 11380	Local Search Iterations = 166	GRASP Iterations = 60	GRASP Cut Value = 11457
input/g1.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 11211		Local Cut Value = 11383	Local Search Iterations = 88	GRASP Iterations = 60	GRASP Cut Value = 11474
input/g20.rud	|V| = 800	|E| = 4672	Semi-Greedy-1 Cut Value = 649		Local Cut Value = 772	Local Search Iterations = 74	GRASP Iterations = 60	GRASP Cut Value = 815
input/g9.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 1585		Local Cut Value = 1806	Local Search Iterations = 110	GRASP Iterations = 60	GRASP Cut Value = 1922
input/g13.rud	|V| = 800	|E| = 1600	Randomized Cut Value = 13		Local Cut Value = 441	Local Search Iterations = 189
input/g5.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 11027		Local Cut Value = 11358	Local Search Iterations = 162	GRASP Iterations = 60	GRASP Cut Value = 11467
input/g12.rud	|V| = 800	|E| = 1600	Randomized Cut Value = -2		Local Cut Value = 421	Local Search Iterations = 188
input/g3.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 11036		Local Cut Value = 11359	Local Search Iterations = 158	GRASP Iterations = 60	GRASP Cut Value = 11467
input/g8.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 1431		Local Cut Value = 1750	Local Search Iterations = 154	GRASP Iterations = 60	GRASP Cut Value = 1847
input/g2.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 11040		Local Cut Value = 11372	Local Search Iterations = 161	GRASP Iterations = 60	GRASP Cut Value = 11470
input/g7.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 1424		Local Cut Value = 1743	Local Search Iterations = 151	GRASP Iterations = 60	GRASP Cut Value = 1807
